CustomerID,Frequency,Monetary,TotalQuantity,FirstPurchase,LastPurchase,Recency,TenureDays,Cluster,Segment
13821,2,385.64,153,2011-03-23 11:30:00,2011-07-18 09:49:00,145,116,1,At Risk / Lapsed
13822,2,632.0,611,2011-10-30 15:55:00,2011-12-04 12:13:00,6,34,3,New / Low Engagement
13823,2,957.66,439,2011-09-09 10:42:00,2011-11-21 10:22:00,19,72,3,New / Low Engagement
13824,5,1698.94,768,2011-02-02 13:07:00,2011-11-07 12:41:00,33,277,2,Loyal Mid-Value
13826,1,189.5,82,2011-06-16 13:48:00,2011-06-16 13:48:00,176,0,1,At Risk / Lapsed
13827,3,409.8,138,2011-07-19 15:38:00,2011-10-13 12:38:00,58,85,2,Loyal Mid-Value
13828,1,209.49,311,2011-11-17 16:02:00,2011-11-17 16:02:00,22,0,3,New / Low Engagement
13831,6,2198.45,743,2010-12-05 12:13:00,2011-11-23 15:41:00,16,353,2,Loyal Mid-Value
13832,1,52.2,28,2011-11-20 15:36:00,2011-11-20 15:36:00,19,0,3,New / Low Engagement
13833,1,383.85,117,2011-07-03 13:27:00,2011-07-03 13:27:00,159,0,1,At Risk / Lapsed
13835,4,834.57,442,2011-05-08 15:22:00,2011-11-14 15:37:00,25,190,2,Loyal Mid-Value
13837,2,266.59000000000003,182,2011-01-26 12:15:00,2011-05-12 12:10:00,212,105,1,At Risk / Lapsed
13838,4,674.8199999999999,254,2010-12-05 10:45:00,2011-12-04 11:00:00,6,364,3,New / Low Engagement
13841,1,85.0,100,2011-04-01 12:10:00,2011-04-01 12:10:00,253,0,1,At Risk / Lapsed
13842,9,3385.62,1768,2010-12-08 10:39:00,2011-10-12 10:51:00,59,308,2,Loyal Mid-Value
13844,1,361.62,196,2011-11-28 13:21:00,2011-11-28 13:21:00,11,0,3,New / Low Engagement
13845,1,312.98,182,2011-10-06 08:25:00,2011-10-06 08:25:00,65,0,1,At Risk / Lapsed
13846,3,865.0600000000001,388,2010-12-14 16:07:00,2011-11-15 12:07:00,25,335,2,Loyal Mid-Value
13848,3,1255.0,3700,2010-12-08 15:10:00,2011-09-08 12:58:00,92,273,2,Loyal Mid-Value
13849,2,1537.95,1016,2011-06-22 10:11:00,2011-10-19 10:59:00,52,119,2,Loyal Mid-Value
13850,1,1595.48,944,2011-08-02 14:04:00,2011-08-02 14:04:00,129,0,1,At Risk / Lapsed
13851,3,2651.46,1705,2011-02-24 17:18:00,2011-09-05 12:36:00,96,192,2,Loyal Mid-Value
13853,1,1090.14,312,2011-10-13 14:18:00,2011-10-13 14:18:00,57,0,2,Loyal Mid-Value
13854,25,8109.5199999999995,2296,2010-12-09 10:48:00,2011-12-01 09:06:00,9,356,0,Champions
13856,3,388.5,494,2011-05-20 13:13:00,2011-06-24 10:03:00,169,34,1,At Risk / Lapsed
13858,1,216.17000000000002,75,2011-10-13 16:17:00,2011-10-13 16:17:00,57,0,1,At Risk / Lapsed
13859,1,201.16,129,2011-01-17 16:14:00,2011-01-17 16:14:00,326,0,1,At Risk / Lapsed
13860,5,1245.9,591,2011-09-14 09:27:00,2011-12-08 12:57:00,1,85,0,Champions
13862,8,2209.36,1688,2011-01-11 15:13:00,2011-11-21 16:24:00,18,314,0,Champions
13863,1,305.78000000000003,224,2011-04-06 10:20:00,2011-04-06 10:20:00,248,0,1,At Risk / Lapsed
13865,4,501.56,204,2011-02-23 12:04:00,2011-10-12 13:31:00,58,231,2,Loyal Mid-Value
13866,1,145.67000000000002,57,2011-09-26 14:54:00,2011-09-26 14:54:00,74,0,1,At Risk / Lapsed
13867,3,1005.09,501,2011-05-05 17:28:00,2011-11-08 15:48:00,31,186,2,Loyal Mid-Value
13868,2,3192.54,1964,2011-11-01 12:45:00,2011-12-02 16:32:00,7,31,3,New / Low Engagement
13869,4,3083.65,1709,2010-12-17 15:14:00,2011-08-08 13:53:00,123,233,2,Loyal Mid-Value
13870,8,2770.94,1325,2011-02-25 09:09:00,2011-12-07 13:23:00,2,285,0,Champions
13871,13,6403.25,2806,2011-02-04 09:30:00,2011-11-17 10:49:00,23,286,0,Champions
13873,3,389.6,140,2011-02-03 09:37:00,2011-08-12 10:08:00,120,190,1,At Risk / Lapsed
13874,1,540.45,180,2010-12-16 18:20:00,2010-12-16 18:20:00,358,0,1,At Risk / Lapsed
13875,5,1786.79,1316,2011-02-11 15:39:00,2011-10-17 09:36:00,54,247,2,Loyal Mid-Value
13876,1,122.7,36,2011-10-07 10:22:00,2011-10-07 10:22:00,64,0,1,At Risk / Lapsed
13877,1,117.24,108,2011-09-14 15:49:00,2011-09-14 15:49:00,86,0,1,At Risk / Lapsed
13878,1,1271.57,463,2011-10-16 12:19:00,2011-10-16 12:19:00,55,0,2,Loyal Mid-Value
13880,13,3219.77,1842,2010-12-07 14:00:00,2011-11-18 13:44:00,21,345,0,Champions
13881,20,17159.52,10118,2011-02-01 10:14:00,2011-12-06 12:50:00,4,308,0,Champions
13882,5,1191.13,953,2011-10-06 15:28:00,2011-12-07 11:16:00,3,61,0,Champions
13883,5,2674.48,1436,2011-03-31 17:17:00,2011-11-29 10:45:00,11,242,0,Champions
13884,5,787.6,300,2011-03-01 13:40:00,2011-12-02 16:30:00,7,276,3,New / Low Engagement
13885,2,506.8,182,2011-05-23 08:52:00,2011-06-03 15:07:00,189,11,1,At Risk / Lapsed
13886,1,243.56,126,2011-09-29 13:17:00,2011-09-29 13:17:00,71,0,1,At Risk / Lapsed
13887,1,349.55,147,2011-05-19 17:22:00,2011-05-19 17:22:00,204,0,1,At Risk / Lapsed
13888,2,595.67,254,2011-05-05 14:41:00,2011-08-12 10:13:00,120,98,1,At Risk / Lapsed
13889,1,416.90000000000003,146,2011-09-08 09:13:00,2011-09-08 09:13:00,93,0,1,At Risk / Lapsed
13890,10,1883.81,831,2010-12-16 09:31:00,2011-12-08 15:36:00,1,357,0,Champions
13892,4,632.97,983,2011-04-07 12:04:00,2011-11-13 11:50:00,27,219,2,Loyal Mid-Value
13893,1,821.1,190,2011-02-15 11:30:00,2011-02-15 11:30:00,298,0,1,At Risk / Lapsed
13894,3,564.62,354,2011-02-02 12:54:00,2011-11-16 09:44:00,24,286,3,New / Low Engagement
13895,4,2593.07,1365,2011-06-28 10:17:00,2011-11-11 16:57:00,28,136,2,Loyal Mid-Value
13897,1,311.16,200,2011-10-20 14:30:00,2011-10-20 14:30:00,50,0,1,At Risk / Lapsed
13898,1,155.93,133,2011-01-18 10:28:00,2011-01-18 10:28:00,326,0,1,At Risk / Lapsed
13899,2,388.52,156,2011-03-10 09:30:00,2011-11-23 13:40:00,16,258,3,New / Low Engagement
13900,3,740.95,430,2011-03-22 10:13:00,2011-06-09 19:26:00,183,79,2,Loyal Mid-Value
13901,5,2867.2000000000003,1739,2011-01-25 09:01:00,2011-09-28 14:48:00,72,246,2,Loyal Mid-Value
13904,2,332.64,332,2011-02-18 11:18:00,2011-11-02 13:41:00,37,257,3,New / Low Engagement
13908,4,2319.55,1477,2011-03-08 12:04:00,2011-09-21 11:49:00,80,196,2,Loyal Mid-Value
13911,9,2580.91,2731,2011-02-04 14:46:00,2011-10-13 15:43:00,57,251,2,Loyal Mid-Value
13914,2,626.45,380,2011-11-03 16:28:00,2011-11-28 10:35:00,12,24,3,New / Low Engagement
13917,2,272.04,228,2011-06-01 12:46:00,2011-10-21 09:56:00,50,141,1,At Risk / Lapsed
13918,2,1212.8400000000001,1140,2011-03-31 18:05:00,2011-10-21 12:25:00,50,203,2,Loyal Mid-Value
13919,2,348.81,472,2011-08-10 10:15:00,2011-10-11 14:24:00,59,62,1,At Risk / Lapsed
13922,1,172.25,93,2010-12-23 10:38:00,2010-12-23 10:38:00,352,0,1,At Risk / Lapsed
13923,1,351.13000000000005,185,2011-10-17 12:33:00,2011-10-17 12:33:00,54,0,1,At Risk / Lapsed
13924,6,1838.8500000000001,1575,2011-09-28 15:07:00,2011-12-08 09:39:00,2,70,0,Champions
13925,4,678.25,331,2011-07-28 12:09:00,2011-09-08 12:47:00,93,42,2,Loyal Mid-Value
13926,1,223.85000000000002,104,2011-11-16 13:16:00,2011-11-16 13:16:00,23,0,3,New / Low Engagement
13927,1,348.99,214,2011-09-26 12:00:00,2011-09-26 12:00:00,75,0,1,At Risk / Lapsed
13928,4,464.57,129,2011-07-29 15:59:00,2011-11-29 10:33:00,11,122,3,New / Low Engagement
13929,2,842.65,143,2011-01-17 15:11:00,2011-06-23 15:26:00,169,157,1,At Risk / Lapsed
13930,2,337.34,274,2011-07-26 11:00:00,2011-10-13 09:45:00,58,78,1,At Risk / Lapsed
13931,2,1237.53,725,2011-03-04 08:43:00,2011-09-05 10:12:00,96,185,2,Loyal Mid-Value
13932,1,307.4,72,2011-02-18 12:02:00,2011-02-18 12:02:00,295,0,1,At Risk / Lapsed
13933,2,608.79,205,2011-07-14 13:35:00,2011-08-22 14:03:00,109,39,1,At Risk / Lapsed
13934,1,922.1,390,2011-03-21 08:39:00,2011-03-21 08:39:00,264,0,1,At Risk / Lapsed
13936,1,376.58,330,2011-06-13 08:47:00,2011-06-13 08:47:00,180,0,1,At Risk / Lapsed
13937,1,158.85,123,2011-06-23 16:35:00,2011-06-23 16:35:00,169,0,1,At Risk / Lapsed
13938,1,71.66,70,2011-11-04 14:37:00,2011-11-04 14:37:00,35,0,1,At Risk / Lapsed
13939,3,568.55,847,2011-02-01 11:30:00,2011-11-16 13:33:00,23,288,3,New / Low Engagement
13940,4,839.14,516,2011-07-18 16:05:00,2011-11-22 15:15:00,17,126,2,Loyal Mid-Value
13941,5,5112.96,2364,2010-12-02 10:17:00,2011-11-18 09:43:00,22,350,2,Loyal Mid-Value
13946,3,561.5699999999999,443,2011-03-17 10:02:00,2011-09-21 13:33:00,79,188,2,Loyal Mid-Value
13947,1,90.60000000000001,44,2011-10-05 14:42:00,2011-10-05 14:42:00,65,0,1,At Risk / Lapsed
13948,1,102.0,40,2010-12-14 10:18:00,2010-12-14 10:18:00,361,0,1,At Risk / Lapsed
13949,6,2427.32,2474,2011-09-06 11:55:00,2011-12-07 09:35:00,3,91,0,Champions
13950,4,745.0600000000001,323,2011-04-07 11:29:00,2011-11-28 14:44:00,11,235,3,New / Low Engagement
13951,3,674.45,459,2011-02-18 15:21:00,2011-06-16 16:43:00,176,118,1,At Risk / Lapsed
13952,2,3251.07,1430,2011-04-15 09:27:00,2011-05-06 09:00:00,218,20,2,Loyal Mid-Value
13953,7,3515.68,2724,2010-12-22 10:29:00,2011-12-02 16:04:00,7,345,0,Champions
13954,2,439.92,150,2011-09-30 10:52:00,2011-12-08 12:50:00,2,69,3,New / Low Engagement
13955,2,322.96,154,2011-02-07 12:24:00,2011-07-08 17:19:00,154,151,1,At Risk / Lapsed
13956,5,1019.27,486,2011-03-13 12:51:00,2011-12-04 13:20:00,5,266,3,New / Low Engagement
13959,3,594.04,355,2010-12-12 13:56:00,2011-09-21 15:06:00,79,283,2,Loyal Mid-Value
13960,2,230.22,142,2011-09-29 12:39:00,2011-11-18 15:27:00,21,50,3,New / Low Engagement
13962,2,169.55,87,2011-04-08 11:21:00,2011-11-18 08:47:00,22,223,3,New / Low Engagement
13963,4,664.54,460,2010-12-07 09:21:00,2011-02-04 14:43:00,308,59,2,Loyal Mid-Value
13967,1,80.7,42,2011-07-17 12:02:00,2011-07-17 12:02:00,146,0,1,At Risk / Lapsed
13969,18,9024.17,4528,2010-12-09 19:32:00,2011-12-02 15:11:00,7,357,0,Champions
13971,8,2758.26,1844,2011-02-27 12:27:00,2011-11-21 12:06:00,19,266,0,Champions
13972,2,190.25,187,2011-05-22 11:34:00,2011-09-30 11:54:00,71,131,1,At Risk / Lapsed
13973,1,264.7,109,2011-02-25 15:21:00,2011-02-25 15:21:00,287,0,1,At Risk / Lapsed
13974,1,413.59000000000003,249,2011-10-21 14:41:00,2011-10-21 14:41:00,49,0,1,At Risk / Lapsed
13975,6,2461.2400000000002,1697,2011-03-08 12:19:00,2011-11-08 13:19:00,31,245,2,Loyal Mid-Value
13976,1,357.98,154,2011-05-17 09:13:00,2011-05-17 09:13:00,207,0,1,At Risk / Lapsed
13978,2,196.79,315,2011-10-25 15:04:00,2011-11-25 11:36:00,15,30,3,New / Low Engagement
13979,1,869.87,639,2011-09-27 13:32:00,2011-09-27 13:32:00,73,0,1,At Risk / Lapsed
13980,1,200.14,172,2011-10-10 13:34:00,2011-10-10 13:34:00,60,0,1,At Risk / Lapsed
13982,4,1871.81,1136,2010-12-09 13:57:00,2011-10-31 16:24:00,39,326,2,Loyal Mid-Value
13983,12,2603.4300000000003,1183,2010-12-08 10:38:00,2011-11-10 11:06:00,30,337,0,Champions
13984,5,920.51,679,2010-12-08 15:58:00,2011-11-13 12:38:00,27,339,2,Loyal Mid-Value
13985,15,7060.13,3445,2011-03-20 13:48:00,2011-12-05 17:06:00,4,260,0,Champions
13986,1,320.46,430,2011-11-22 15:00:00,2011-11-22 15:00:00,17,0,3,New / Low Engagement
13988,6,4147.96,3044,2011-03-30 11:48:00,2011-11-20 10:15:00,20,234,0,Champions
13989,2,1266.08,1313,2011-04-14 15:39:00,2011-10-05 09:47:00,66,173,2,Loyal Mid-Value
13990,1,311.3,190,2011-05-10 15:19:00,2011-05-10 15:19:00,213,0,1,At Risk / Lapsed
13991,6,851.88,994,2011-07-19 12:58:00,2011-11-27 16:18:00,12,131,2,Loyal Mid-Value
13992,1,76.8,64,2011-11-09 15:23:00,2011-11-09 15:23:00,30,0,1,At Risk / Lapsed
13993,9,3466.36,900,2011-01-13 10:43:00,2011-10-28 09:06:00,43,287,0,Champions
13994,6,2274.14,932,2011-07-14 18:28:00,2011-12-06 11:05:00,4,144,0,Champions
13995,5,1393.69,879,2011-04-08 08:20:00,2011-11-24 14:22:00,15,230,2,Loyal Mid-Value
13999,12,3901.81,2243,2010-12-13 11:23:00,2011-11-29 13:40:00,10,351,0,Champions
14000,1,635.66,710,2011-05-12 16:50:00,2011-05-12 16:50:00,211,0,1,At Risk / Lapsed
14001,3,2043.0800000000002,962,2010-12-01 12:58:00,2011-10-25 10:31:00,46,327,2,Loyal Mid-Value
14002,2,529.73,877,2011-07-06 14:59:00,2011-07-28 15:55:00,134,22,1,At Risk / Lapsed
14004,7,4582.64,2668,2011-02-24 09:28:00,2011-10-27 14:40:00,43,245,2,Loyal Mid-Value
14005,5,2874.72,2478,2011-05-08 10:33:00,2011-11-30 12:41:00,10,206,0,Champions
14006,3,962.19,641,2011-01-31 15:11:00,2011-08-16 09:39:00,116,196,2,Loyal Mid-Value
14009,2,695.61,365,2011-05-18 13:00:00,2011-05-25 15:47:00,198,7,1,At Risk / Lapsed
14012,1,328.8,160,2011-03-07 12:26:00,2011-03-07 12:26:00,278,0,1,At Risk / Lapsed
14013,3,473.02,462,2011-03-09 08:59:00,2011-08-21 15:01:00,110,165,1,At Risk / Lapsed
14014,1,505.18,1076,2011-09-23 13:18:00,2011-09-23 13:18:00,77,0,1,At Risk / Lapsed
14015,1,917.34,378,2011-10-18 10:02:00,2011-10-18 10:02:00,53,0,1,At Risk / Lapsed
14016,4,4291.21,2124,2010-12-17 14:21:00,2011-07-01 11:29:00,162,195,2,Loyal Mid-Value
14019,3,1421.6100000000001,1037,2011-07-24 15:39:00,2011-10-24 10:13:00,47,91,2,Loyal Mid-Value
14020,2,642.8,441,2011-09-12 15:32:00,2011-11-23 09:22:00,17,71,3,New / Low Engagement
14021,3,631.9,192,2011-03-28 15:10:00,2011-07-07 15:46:00,155,101,1,At Risk / Lapsed
14022,1,440.0,487,2011-04-28 14:39:00,2011-04-28 14:39:00,225,0,1,At Risk / Lapsed
14023,2,584.07,345,2011-04-03 15:50:00,2011-12-02 13:58:00,7,242,3,New / Low Engagement
14024,2,327.7,150,2011-08-07 13:31:00,2011-08-10 11:30:00,122,2,1,At Risk / Lapsed
14027,1,104.82,62,2011-10-10 09:01:00,2011-10-10 09:01:00,61,0,1,At Risk / Lapsed
14029,2,467.66,198,2011-07-18 16:57:00,2011-10-07 14:46:00,63,80,1,At Risk / Lapsed
14030,8,2358.84,1478,2010-12-08 16:11:00,2011-11-21 16:48:00,18,348,0,Champions
14031,19,17286.86,5788,2010-12-02 16:34:00,2011-12-02 17:13:00,7,365,0,Champions
14032,11,2975.59,2032,2010-12-08 10:53:00,2011-12-07 15:23:00,2,364,0,Champions
14034,3,648.89,420,2011-07-05 13:06:00,2011-11-17 14:02:00,22,135,3,New / Low Engagement
14035,5,1428.02,739,2011-02-15 12:48:00,2011-11-11 10:03:00,29,268,2,Loyal Mid-Value
14036,1,626.65,268,2011-02-28 09:26:00,2011-02-28 09:26:00,285,0,1,At Risk / Lapsed
14037,2,147.20000000000002,46,2010-12-10 11:39:00,2011-06-16 13:57:00,176,188,1,At Risk / Lapsed
14038,3,1560.38,965,2011-05-16 14:05:00,2011-09-22 13:37:00,78,128,2,Loyal Mid-Value
14039,1,152.2,92,2011-11-06 13:48:00,2011-11-06 13:48:00,33,0,3,New / Low Engagement
14040,12,3560.32,1544,2011-01-12 14:57:00,2011-10-30 12:42:00,41,290,0,Champions
14041,1,141.41,94,2011-03-18 13:25:00,2011-03-18 13:25:00,266,0,1,At Risk / Lapsed
14044,4,646.42,304,2011-02-03 11:39:00,2011-11-13 12:05:00,27,283,2,Loyal Mid-Value
14045,4,1659.75,535,2010-12-01 11:32:00,2011-08-22 15:27:00,109,264,2,Loyal Mid-Value
14046,1,151.59,443,2011-02-28 14:48:00,2011-02-28 14:48:00,284,0,1,At Risk / Lapsed
14047,5,1308.61,381,2010-12-02 10:09:00,2011-12-01 11:43:00,9,364,2,Loyal Mid-Value
14048,1,409.93,288,2011-02-07 14:53:00,2011-02-07 14:53:00,305,0,1,At Risk / Lapsed
14049,4,5578.72,3808,2011-01-26 11:27:00,2011-11-23 12:20:00,17,301,2,Loyal Mid-Value
14050,2,746.36,689,2011-08-25 13:46:00,2011-11-08 10:00:00,32,74,3,New / Low Engagement
14051,23,15610.39,3756,2010-12-08 12:49:00,2011-12-09 10:20:00,1,365,0,Champions
14052,1,225.36,89,2011-11-20 12:30:00,2011-11-20 12:30:00,20,0,3,New / Low Engagement
14053,2,260.25,215,2011-07-03 12:21:00,2011-08-07 14:27:00,124,35,1,At Risk / Lapsed
14054,1,92.46000000000001,62,2011-10-05 15:49:00,2011-10-05 15:49:00,65,0,1,At Risk / Lapsed
14055,1,725.6400000000001,216,2011-08-25 15:04:00,2011-08-25 15:04:00,106,0,1,At Risk / Lapsed
14056,23,8152.71,4252,2011-02-28 15:19:00,2011-12-08 13:36:00,1,282,0,Champions
14057,17,6211.66,4873,2010-12-14 12:11:00,2011-11-16 10:32:00,24,336,0,Champions
14059,1,183.6,128,2011-03-18 10:06:00,2011-03-18 10:06:00,267,0,1,At Risk / Lapsed
14060,19,6140.42,5386,2010-12-02 12:11:00,2011-12-05 12:29:00,5,368,0,Champions
14062,12,10464.85,5593,2010-12-10 15:56:00,2011-11-30 10:04:00,10,354,0,Champions
14064,5,1334.34,1772,2011-03-10 12:59:00,2011-11-10 13:14:00,29,245,2,Loyal Mid-Value
14066,1,152.55,45,2011-03-18 12:21:00,2011-03-18 12:21:00,267,0,1,At Risk / Lapsed
14067,2,374.7,361,2011-09-04 12:00:00,2011-10-07 10:21:00,64,32,1,At Risk / Lapsed
14068,1,265.85,73,2011-01-23 16:02:00,2011-01-23 16:02:00,320,0,1,At Risk / Lapsed
14071,8,1422.75,956,2011-03-20 11:33:00,2011-12-06 12:27:00,4,261,0,Champions
14073,1,151.04,130,2011-11-07 15:49:00,2011-11-07 15:49:00,32,0,3,New / Low Engagement
14075,3,942.26,754,2011-03-23 16:35:00,2011-12-05 08:38:00,5,256,3,New / Low Engagement
14076,1,118.67,79,2011-08-02 15:19:00,2011-08-02 15:19:00,129,0,1,At Risk / Lapsed
14077,5,499.42,268,2011-03-10 15:52:00,2011-10-30 12:35:00,41,233,2,Loyal Mid-Value
14078,6,1049.37,310,2010-12-01 12:54:00,2011-08-30 12:16:00,102,271,2,Loyal Mid-Value
14079,1,375.1,301,2011-08-07 12:10:00,2011-08-07 12:10:00,125,0,1,At Risk / Lapsed
14080,1,45.599999999999994,48,2011-11-07 11:09:00,2011-11-07 11:09:00,33,0,1,At Risk / Lapsed
14081,2,921.62,592,2010-12-05 15:47:00,2011-02-10 16:17:00,302,67,1,At Risk / Lapsed
14082,1,182.25,110,2010-12-10 11:02:00,2010-12-10 11:02:00,365,0,1,At Risk / Lapsed
14083,9,1002.9,705,2010-12-03 12:24:00,2011-12-05 13:14:00,4,367,0,Champions
14085,18,4421.29,3177,2010-12-06 12:39:00,2011-12-07 13:46:00,2,366,0,Champions
14087,1,191.47,250,2011-12-07 12:41:00,2011-12-07 12:41:00,3,0,3,New / Low Engagement
14088,13,50491.81,12665,2011-01-21 13:07:00,2011-11-29 16:16:00,10,312,0,Champions
14089,1,158.75,133,2011-10-14 10:38:00,2011-10-14 10:38:00,57,0,1,At Risk / Lapsed
14090,1,76.32000000000001,72,2011-01-19 10:51:00,2011-01-19 10:51:00,325,0,1,At Risk / Lapsed
14092,14,4076.9100000000003,2066,2010-12-16 15:47:00,2011-12-02 12:13:00,8,350,0,Champions
14093,1,433.86,391,2011-11-27 16:27:00,2011-11-27 16:27:00,12,0,3,New / Low Engagement
14096,17,53258.43,16336,2011-08-30 10:49:00,2011-12-05 17:17:00,4,97,0,Champions
14098,1,147.35,104,2011-11-03 10:13:00,2011-11-03 10:13:00,37,0,1,At Risk / Lapsed
14099,11,3104.17,2179,2010-12-20 11:14:00,2011-11-23 13:53:00,16,338,0,Champions
14100,1,191.95,63,2011-07-25 11:01:00,2011-07-25 11:01:00,138,0,1,At Risk / Lapsed
14101,6,5976.79,6942,2011-01-17 13:09:00,2011-09-27 12:28:00,74,252,2,Loyal Mid-Value
14102,5,1105.8799999999999,769,2011-10-26 12:46:00,2011-12-04 15:38:00,5,39,3,New / Low Engagement
14104,2,216.20999999999998,72,2011-06-27 12:49:00,2011-07-08 12:50:00,155,11,1,At Risk / Lapsed
14105,1,1266.23,800,2011-04-14 17:58:00,2011-04-14 17:58:00,239,0,1,At Risk / Lapsed
14107,7,2703.23,1793,2010-12-10 13:29:00,2011-10-19 12:12:00,52,312,2,Loyal Mid-Value
14108,2,597.91,381,2011-08-30 11:32:00,2011-11-09 10:41:00,31,70,3,New / Low Engagement
14109,1,144.2,88,2011-09-28 10:18:00,2011-09-28 10:18:00,73,0,1,At Risk / Lapsed
14110,12,5683.15,2445,2011-03-18 09:59:00,2011-12-06 12:26:00,4,263,0,Champions
14111,4,692.85,458,2011-04-12 11:36:00,2011-11-25 13:44:00,14,227,3,New / Low Engagement
14112,7,2915.15,1651,2011-03-09 11:28:00,2011-11-17 12:30:00,23,253,0,Champions
14113,4,1840.42,745,2010-12-20 12:14:00,2011-12-06 12:18:00,4,351,0,Champions
14114,2,386.53,101,2011-01-13 11:05:00,2011-03-11 09:42:00,274,56,1,At Risk / Lapsed
14116,5,1382.74,707,2011-08-10 12:44:00,2011-11-20 10:29:00,20,101,2,Loyal Mid-Value
14117,1,90.0,72,2011-07-19 09:49:00,2011-07-19 09:49:00,144,0,1,At Risk / Lapsed
14121,4,2780.15,2082,2011-10-11 10:39:00,2011-12-06 12:19:00,4,56,0,Champions
14124,1,419.58,1618,2011-09-16 13:32:00,2011-09-16 13:32:00,84,0,1,At Risk / Lapsed
14125,3,2720.63,1628,2011-09-22 15:40:00,2011-11-29 12:47:00,11,67,2,Loyal Mid-Value
14126,3,706.1300000000001,508,2011-11-29 12:21:00,2011-12-02 11:45:00,8,2,3,New / Low Engagement
14127,3,709.71,321,2011-02-02 12:26:00,2011-08-09 10:49:00,123,187,2,Loyal Mid-Value
14128,2,637.5,564,2011-03-29 10:49:00,2011-10-10 12:00:00,61,195,2,Loyal Mid-Value
14129,5,1123.8600000000001,592,2011-03-24 08:44:00,2011-12-08 11:02:00,2,259,0,Champions
14130,1,480.91,257,2011-01-24 16:05:00,2011-01-24 16:05:00,319,0,1,At Risk / Lapsed
14132,11,3586.03,3368,2011-06-09 12:04:00,2011-12-07 13:35:00,2,181,0,Champions
14133,3,605.64,348,2011-01-28 11:27:00,2011-08-02 11:34:00,130,186,2,Loyal Mid-Value
14135,15,4690.31,3850,2010-12-02 10:27:00,2011-12-08 11:38:00,2,371,0,Champions
14138,2,965.88,600,2011-10-07 09:38:00,2011-12-08 12:44:00,2,62,3,New / Low Engagement
14139,1,415.82,510,2011-10-24 13:34:00,2011-10-24 13:34:00,46,0,1,At Risk / Lapsed
14140,2,935.0500000000001,811,2011-11-08 11:20:00,2011-12-06 09:05:00,4,27,3,New / Low Engagement
14141,4,915.13,355,2011-08-26 14:40:00,2011-12-07 09:53:00,3,102,3,New / Low Engagement
14142,1,311.81,313,2010-12-01 16:33:00,2010-12-01 16:33:00,373,0,1,At Risk / Lapsed
14143,1,115.8,30,2011-07-29 09:48:00,2011-07-29 09:48:00,134,0,1,At Risk / Lapsed
14145,4,3742.2,756,2011-05-06 13:01:00,2011-10-24 12:10:00,47,170,2,Loyal Mid-Value
14146,5,4191.0,2437,2010-12-17 15:52:00,2011-12-01 10:18:00,9,348,0,Champions
14147,2,483.4,108,2011-02-27 11:42:00,2011-09-22 18:10:00,78,207,1,At Risk / Lapsed
14148,1,157.2,16,2011-04-20 12:02:00,2011-04-20 12:02:00,234,0,1,At Risk / Lapsed
14149,1,446.62,218,2011-05-03 09:44:00,2011-05-03 09:44:00,221,0,1,At Risk / Lapsed
14150,2,658.64,496,2010-12-15 10:04:00,2011-11-04 10:05:00,36,324,3,New / Low Engagement
14152,2,621.29,711,2011-04-19 15:46:00,2011-09-25 12:54:00,75,158,1,At Risk / Lapsed
14154,2,1345.62,465,2011-04-14 15:58:00,2011-04-14 16:26:00,239,0,2,Loyal Mid-Value
14155,1,118.75,25,2011-03-18 14:13:00,2011-03-18 14:13:00,266,0,1,At Risk / Lapsed
14156,54,116560.08,57755,2010-12-03 11:48:00,2011-11-30 10:54:00,10,361,0,Champions
14157,2,424.89000000000004,271,2011-02-27 13:04:00,2011-11-20 11:32:00,20,265,3,New / Low Engagement
14158,1,507.65999999999997,781,2011-10-30 15:08:00,2011-10-30 15:08:00,40,0,3,New / Low Engagement
14159,11,4627.98,4345,2010-12-12 11:17:00,2011-11-20 12:36:00,20,343,0,Champions
14161,3,1097.6200000000001,450,2010-12-05 13:18:00,2011-05-08 11:41:00,216,153,2,Loyal Mid-Value
14162,2,289.36,142,2011-02-20 12:32:00,2011-06-19 11:36:00,174,118,1,At Risk / Lapsed
14163,4,2445.91,893,2011-04-14 17:33:00,2011-09-13 15:18:00,87,151,2,Loyal Mid-Value
14164,2,1631.77,1033,2011-09-20 12:18:00,2011-09-30 12:24:00,71,10,2,Loyal Mid-Value
14165,1,120.44,53,2011-03-09 12:39:00,2011-03-09 12:39:00,276,0,1,At Risk / Lapsed
14167,4,562.59,147,2011-01-12 15:44:00,2011-10-31 14:29:00,39,291,2,Loyal Mid-Value
14171,1,363.79,167,2011-09-02 16:43:00,2011-09-02 16:43:00,98,0,1,At Risk / Lapsed
14173,4,450.84000000000003,150,2011-05-04 14:03:00,2011-11-29 11:54:00,11,208,3,New / Low Engagement
14174,1,134.46,94,2011-11-06 13:17:00,2011-11-06 13:17:00,33,0,3,New / Low Engagement
14175,3,3222.3,1515,2011-01-14 12:22:00,2011-10-11 11:55:00,60,269,2,Loyal Mid-Value
14176,4,576.9000000000001,209,2010-12-07 11:45:00,2011-02-15 13:12:00,297,70,1,At Risk / Lapsed
14177,4,549.46,204,2011-06-13 11:10:00,2011-09-14 15:11:00,86,93,2,Loyal Mid-Value
14178,7,1580.26,1492,2011-06-10 12:51:00,2011-12-01 12:01:00,9,173,0,Champions
